ticket_id,customer_id,timestamp,product,plan,region,customer_tenure_months,customer_age_group,ticket_channel,complaint_text,complaint_category,sub_category,sentiment,sentiment_score,urgency,priority,previous_ticket_count,same_issue_count,previous_resolution_time_hours,current_resolution_time_hours,agent_id,resolution_status,resolution_text,customer_satisfaction,refund_requested,refund_amount,service_downtime_minutes,usage_drop_percent,payment_failure_count,competitor_mentioned,churn_risk,churned,root_cause,root_cause_confidence,date,month,week,order_id,payment_id,refund_id,order_amount,order_status,payment_status,refund_status,refund_amount_synthetic,transaction_date,refund_requested_date
T05918,C10392,2026-06-19 03:28:00,Internet,Standard,Kolkata,10,35-44,Phone,I am not getting the advertised internet speed,Speed,Speed,Negative,-0.38,Low,P3,5,0,2,4,AG113,Escalated,Case escalated for further investigation; suspected cause: incorrect bandwidth provisioning.,1.5,False,0.0,16,0.0,2,False,Medium,No,Incorrect bandwidth provisioning,0.92,2026-06-19,2026-06,25,ORD-105276,PAY-205276,REF-305276,3965.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T06395,C10371,2026-06-19 03:51:00,E-commerce,Enterprise,Lucknow,71,55+,App,The product I received is damaged,Product Quality,Product Quality,Negative,-0.67,Medium,P2,3,3,45,48,AG104,Escalated,Case escalated for further investigation; suspected cause: warehouse handling damage.,2.5,False,0.0,12,18.8,1,False,Medium,No,Warehouse handling damage,0.8,2026-06-19,2026-06,25,ORD-105277,PAY-205277,REF-305277,12396.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T07146,C10678,2026-06-19 04:04:00,Internet,Enterprise,Delhi NCR,42,45-54,Social Media,The network is unavailable in my area,Downtime,Downtime,Negative,-0.68,Critical,P0,3,1,4,3,AG123,Resolved,Investigated downtime issue; regional service outage identified and corrective action applied.,2.7,False,0.0,522,32.6,1,False,Low,No,Regional service outage,0.78,2026-06-19,2026-06,25,ORD-105278,PAY-205278,REF-305278,5852.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T07007,C11471,2026-06-19 04:14:00,E-commerce,Premium,Hyderabad,31,45-54,Email,My order has not arrived,Delivery,Delivery,Negative,-0.49,High,P1,0,0,10,10,AG105,Resolved,Investigated delivery issue; warehouse backlog identified and corrective action applied.,3.3,False,0.0,25,7.9,1,True,Low,No,Warehouse backlog,0.88,2026-06-19,2026-06,25,ORD-105279,PAY-205279,REF-305279,3215.0,DELIVERED,FAILED,NOT_REQUESTED,0.0,,
T03613,C10808,2026-06-19 05:00:00,Internet,Basic,Ahmedabad,35,18-24,Email,Internet disconnects repeatedly,Connectivity,Connectivity,Negative,-0.51,High,P1,7,5,32,34,AG105,Resolved,Investigated connectivity issue; network congestion identified and corrective action applied.,3.8,False,0.0,325,13.8,1,False,Medium,No,Network congestion,0.93,2026-06-19,2026-06,25,ORD-105280,PAY-205280,REF-305280,10783.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T04284,C10264,2026-06-19 06:26:00,Streaming,Basic,Jaipur,56,35-44,App,Video keeps buffering,Playback,Playback,Negative,-0.55,Medium,P2,5,1,10,9,AG118,Resolved,Investigated playback issue; encoding issue identified and corrective action applied.,4.0,False,0.0,581,8.3,1,False,Low,No,Encoding issue,0.82,2026-06-19,2026-06,25,ORD-105281,PAY-205281,REF-305281,10834.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T09978,C10517,2026-06-19 09:20:00,Credit Card,Premium,Lucknow,44,25-34,Social Media,My card limit was reduced unexpectedly,Limit,Limit,Negative,-0.76,Medium,P2,5,5,4,5,AG113,Resolved,Investigated limit issue; risk policy update identified and corrective action applied.,3.7,False,0.0,5,1.2,1,False,Medium,No,Risk policy update,0.93,2026-06-19,2026-06,25,ORD-105282,PAY-205282,REF-305282,12444.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T06015,C11700,2026-06-19 09:38:00,E-commerce,Basic,Lucknow,26,35-44,Email,My order has not arrived,Delivery,Delivery,Negative,-0.57,High,P1,6,2,15,13,AG104,Resolved,Investigated delivery issue; courier capacity issue identified and corrective action applied.,4.2,False,0.0,27,15.5,0,False,Low,No,Courier capacity issue,0.83,2026-06-19,2026-06,25,ORD-105283,PAY-205283,REF-305283,11471.0,DELIVERED,SUCCESS,NOT_REQUESTED,0.0,,
T04268,C11338,2026-06-19 10:20:00,Streaming,Basic,Pune,40,18-24,App,My monthly bill is higher than expected,Billing,Billing,Negative,-0.76,High,P1,6,1,2,4,AG108,Resolved,Investigated billing issue; duplicate billing event identified and corrective action applied.,4.9,True,3586.09,10,4.5,1,False,Low,No,Duplicate billing event,0.8,2026-06-19,2026-06,25,ORD-105284,PAY-205284,REF-305284,3586.09,COMPLETED,FAILED,COMPLETED,3586.09,,
T03502,C10657,2026-06-19 11:06:00,Streaming,Basic,Ahmedabad,23,45-54,Social Media,Video keeps buffering,Playback,Playback,Neutral,0.07,Medium,P2,2,0,4,7,AG113,Resolved,Investigated playback issue; encoding issue identified and corrective action applied.,3.9,False,0.0,648,0.0,1,False,Low,No,Encoding issue,0.78,2026-06-19,2026-06,25,ORD-105285,PAY-205285,REF-305285,8750.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T05464,C10482,2026-06-19 11:08:00,Streaming,Standard,Kolkata,60,18-24,Email,The content I want is suddenly unavailable,Content,Content,Negative,-0.57,Low,P3,4,1,8,11,AG124,Resolved,Investigated content issue; content licensing expiration identified and corrective action applied.,4.0,False,0.0,26,19.6,0,True,Low,No,Content licensing expiration,0.79,2026-06-19,2026-06,25,ORD-105286,PAY-205286,REF-305286,4515.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T04167,C10660,2026-06-19 11:24:00,Mobile App,Enterprise,Lucknow,62,18-24,Email,My refund has not arrived yet,Refund,Refund,Negative,-0.52,Medium,P2,2,2,28,19,AG111,Resolved,Investigated refund issue; refund processing queue backlog identified and corrective action applied.,4.0,False,0.0,17,11.6,2,False,Low,No,Refund processing queue backlog,0.84,2026-06-19,2026-06,25,ORD-105287,PAY-205287,REF-305287,12984.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T07030,C11513,2026-06-19 12:38:00,E-commerce,Premium,Bengaluru,36,35-44,Email,Money was deducted but the transaction failed,Payment,Payment,Negative,-0.64,High,P1,8,0,5,5,AG111,Resolved,Investigated payment issue; duplicate transaction processing identified and corrective action applied.,4.7,False,0.0,25,0.0,3,False,Low,No,Duplicate transaction processing,0.9,2026-06-19,2026-06,25,ORD-105288,PAY-205288,REF-305288,4192.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T04101,C10491,2026-06-19 13:00:00,Credit Card,Basic,Mumbai,33,35-44,Phone,Payment is stuck and has not been completed,Payment,Payment,Negative,-0.6,Low,P3,9,2,13,19,AG106,Resolved,Investigated payment issue; duplicate transaction processing identified and corrective action applied.,4.8,True,24120.78,8,31.4,6,False,Low,No,Duplicate transaction processing,0.82,2026-06-19,2026-06,25,ORD-105289,PAY-205289,REF-305289,24120.78,COMPLETED,FAILED,PENDING,24120.78,,
T07915,C11010,2026-06-19 13:32:00,Credit Card,Premium,Chennai,40,25-34,Chat,My card limit was reduced unexpectedly,Limit,Limit,Negative,-0.52,Low,P3,9,1,15,15,AG119,Resolved,Investigated limit issue; risk policy update identified and corrective action applied.,4.6,False,0.0,4,0.0,0,False,Low,No,Risk policy update,0.83,2026-06-19,2026-06,25,ORD-105290,PAY-205290,REF-305290,12478.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T07869,C10096,2026-06-19 14:00:00,Mobile App,Standard,Bengaluru,49,55+,Email,My password reset link is not working,Login,Login,Negative,-0.5,Medium,P2,1,1,38,46,AG112,Resolved,Investigated login issue; authentication service timeout identified and corrective action applied.,3.4,False,0.0,29,11.9,2,False,Low,No,Authentication service timeout,0.83,2026-06-19,2026-06,25,ORD-105291,PAY-205291,REF-305291,13259.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T07128,C10744,2026-06-19 15:41:00,Mobile App,Standard,Hyderabad,37,25-34,Phone,Money added to my wallet is missing,Wallet,Wallet,Neutral,-0.18,Medium,P2,5,1,7,7,AG109,Resolved,Investigated wallet issue; top-up gateway timeout identified and corrective action applied.,4.3,False,0.0,16,0.0,2,False,Low,No,Top-up gateway timeout,0.9,2026-06-19,2026-06,25,ORD-105292,PAY-205292,REF-305292,5287.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T03189,C11733,2026-06-19 16:50:00,Internet,Standard,Jaipur,36,35-44,App,Wi-Fi router is showing a red light,Router,Router,Negative,-0.85,Medium,P2,7,4,23,17,AG120,Resolved,Investigated router issue; router firmware bug identified and corrective action applied.,2.4,False,0.0,28,7.2,0,True,Medium,No,Router firmware bug,0.84,2026-06-19,2026-06,25,ORD-105293,PAY-205293,REF-305293,11022.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T05329,C10453,2026-06-19 17:13:00,Streaming,Basic,Pune,3,25-34,Chat,The app keeps logging me out,Login,Login,Negative,-0.78,Low,P3,7,2,7,8,AG109,Resolved,Investigated login issue; authentication service timeout identified and corrective action applied.,5.0,False,0.0,5,17.1,1,False,Medium,No,Authentication service timeout,0.92,2026-06-19,2026-06,25,ORD-105294,PAY-205294,REF-305294,13859.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T06149,C10249,2026-06-19 18:27:00,Internet,Basic,Chennai,63,18-24,Chat,Speed drops significantly during peak hours,Speed,Speed,Negative,-0.99,Low,P3,9,4,14,13,AG114,Resolved,Investigated speed issue; capacity shortage identified and corrective action applied.,3.7,False,0.0,4,11.7,0,True,Medium,No,Capacity shortage,0.88,2026-06-19,2026-06,25,ORD-105295,PAY-205295,REF-305295,12041.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T09701,C11134,2026-06-19 19:22:00,Credit Card,Premium,Mumbai,60,45-54,Social Media,Payment keeps failing even though my bank account has sufficient balance,Payment,Payment,Negative,-0.43,High,P1,8,2,6,7,AG102,Resolved,Investigated payment issue; gateway latency identified and corrective action applied.,2.5,False,0.0,1,16.5,6,False,Medium,No,Gateway latency,0.96,2026-06-19,2026-06,25,ORD-105296,PAY-205296,REF-305296,372.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T04120,C10447,2026-06-19 20:56:00,Mobile App,Premium,Bengaluru,36,25-34,Social Media,Money was deducted but the transaction failed,Payment,Payment,Neutral,0.06,Critical,P0,8,4,15,14,AG119,Open,Case escalated for further investigation; suspected cause: gateway latency.,3.0,False,0.0,18,23.6,0,False,High,No,Gateway latency,0.77,2026-06-19,2026-06,25,ORD-105297,PAY-205297,REF-305297,10068.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T02326,C11681,2026-06-19 22:55:00,Credit Card,Standard,Ahmedabad,13,55+,Chat,My card limit was reduced unexpectedly,Limit,Limit,Negative,-0.44,Medium,P2,2,0,24,19,AG119,Resolved,Investigated limit issue; risk policy update identified and corrective action applied.,4.5,False,0.0,23,0.0,2,False,Low,No,Risk policy update,0.91,2026-06-19,2026-06,25,ORD-105298,PAY-205298,REF-305298,2796.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T02061,C11773,2026-06-19 23:09:00,Internet,Enterprise,Mumbai,67,35-44,Phone,I was charged after cancelling my subscription,Billing,Billing,Negative,-0.5,Medium,P2,4,2,7,12,AG109,Resolved,Investigated billing issue; billing calculation bug identified and corrective action applied.,3.8,False,0.0,21,28.1,3,False,Low,No,Billing calculation bug,0.82,2026-06-19,2026-06,25,ORD-105299,PAY-205299,REF-305299,12741.0,CANCELLED,FAILED,NOT_REQUESTED,0.0,,
T06678,C11394,2026-06-19 23:22:00,Streaming,Premium,Pune,41,45-54,App,My subscription is not active after payment,Subscription,Subscription,Negative,-0.22,Low,P3,2,0,22,26,AG118,Resolved,Investigated subscription issue; entitlement service bug identified and corrective action applied.,5.0,False,0.0,7,17.9,0,False,Low,No,Entitlement service bug,0.79,2026-06-19,2026-06,25,ORD-105300,PAY-205300,REF-305300,1284.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T05432,C10505,2026-06-20 00:43:00,Internet,Enterprise,Lucknow,71,55+,Chat,Speed drops significantly during peak hours,Speed,Speed,Negative,-0.26,Medium,P2,9,1,5,5,AG110,Resolved,Investigated speed issue; incorrect bandwidth provisioning identified and corrective action applied.,4.5,False,0.0,25,13.1,0,False,Low,No,Incorrect bandwidth provisioning,0.94,2026-06-20,2026-06,25,ORD-105301,PAY-205301,REF-305301,14898.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T04484,C11591,2026-06-20 01:33:00,Streaming,Standard,Chennai,32,35-44,Email,Streaming quality drops frequently,Playback,Playback,Negative,-0.32,Low,P3,8,5,19,16,AG103,Resolved,Investigated playback issue; streaming server overload identified and corrective action applied.,4.4,False,0.0,677,1.5,2,False,Medium,No,Streaming server overload,0.78,2026-06-20,2026-06,25,ORD-105302,PAY-205302,REF-305302,2905.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T05083,C11622,2026-06-20 01:33:00,Credit Card,Enterprise,Hyderabad,62,55+,Social Media,Payment is stuck and has not been completed,Payment,Payment,Neutral,-0.19,High,P1,1,0,4,5,AG108,Resolved,Investigated payment issue; payment gateway timeout identified and corrective action applied.,2.9,False,0.0,17,0.0,6,True,Low,No,Payment gateway timeout,0.97,2026-06-20,2026-06,25,ORD-105303,PAY-205303,REF-305303,6475.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T07189,C11702,2026-06-20 01:36:00,E-commerce,Standard,Jaipur,48,18-24,Phone,I received only a partial refund,Refund,Refund,Negative,-0.65,Low,P3,0,0,5,5,AG114,Resolved,Investigated refund issue; refund processing queue backlog identified and corrective action applied.,4.8,True,11473.08,12,11.0,1,False,Low,No,Refund processing queue backlog,0.79,2026-06-20,2026-06,25,ORD-105304,PAY-205304,REF-305304,11473.08,COMPLETED,FAILED,PENDING,11473.08,,
T02529,C11795,2026-06-20 02:29:00,Streaming,Standard,Delhi NCR,47,25-34,Phone,I was charged but premium features are locked,Subscription,Subscription,Negative,-0.72,Medium,P2,0,0,13,11,AG111,Resolved,Investigated subscription issue; payment-subscription sync failure identified and corrective action applied.,3.7,False,0.0,14,5.5,1,False,Low,No,Payment-subscription sync failure,0.84,2026-06-20,2026-06,25,ORD-105305,PAY-205305,REF-305305,12264.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T02624,C11418,2026-06-20 02:46:00,Streaming,Premium,Hyderabad,65,25-34,Phone,I was charged the wrong amount,Billing,Billing,Negative,-0.82,Critical,P0,9,3,11,8,AG116,Resolved,Investigated billing issue; duplicate billing event identified and corrective action applied.,3.4,False,0.0,14,8.9,5,False,Medium,No,Duplicate billing event,0.76,2026-06-20,2026-06,25,ORD-105306,PAY-205306,REF-305306,6083.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T04149,C11058,2026-06-20 02:48:00,Mobile App,Enterprise,Delhi NCR,27,18-24,Phone,I cannot log into my account,Login,Login,Negative,-0.31,Low,P3,1,0,3,3,AG100,Resolved,Investigated login issue; authentication service timeout identified and corrective action applied.,3.6,False,0.0,7,0.0,0,False,Low,No,Authentication service timeout,0.85,2026-06-20,2026-06,25,ORD-105307,PAY-205307,REF-305307,11245.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T04858,C11682,2026-06-20 02:54:00,Mobile App,Basic,Chennai,55,35-44,Email,Money added to my wallet is missing,Wallet,Wallet,Negative,-1.0,High,P1,1,1,3,3,AG105,Resolved,Investigated wallet issue; wallet ledger sync failure identified and corrective action applied.,5.0,False,0.0,16,4.0,2,False,Low,No,Wallet ledger sync failure,0.88,2026-06-20,2026-06,25,ORD-105308,PAY-205308,REF-305308,1287.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T07048,C11368,2026-06-20 04:54:00,Credit Card,Premium,Chennai,38,55+,Chat,My card transaction was declined multiple times,Transaction,Transaction,Negative,-0.7,Medium,P2,7,5,10,9,AG111,Resolved,Investigated transaction issue; payment processor issue identified and corrective action applied.,3.0,False,0.0,27,5.7,4,False,Medium,No,Payment processor issue,0.84,2026-06-20,2026-06,25,ORD-105309,PAY-205309,REF-305309,6956.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T03934,C10605,2026-06-20 05:05:00,Internet,Enterprise,Ahmedabad,45,35-44,Phone,My monthly bill is higher than expected,Billing,Billing,Negative,-0.39,High,P1,7,3,20,14,AG106,Resolved,Investigated billing issue; billing calculation bug identified and corrective action applied.,5.0,False,0.0,9,30.5,0,False,Medium,No,Billing calculation bug,0.8,2026-06-20,2026-06,25,ORD-105310,PAY-205310,REF-305310,13692.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T08128,C10538,2026-06-20 05:28:00,Mobile App,Basic,Chennai,65,35-44,Social Media,The app keeps logging me out,Login,Login,Negative,-0.77,High,P1,4,1,2,4,AG100,Resolved,Investigated login issue; password reset service failure identified and corrective action applied.,4.2,False,0.0,22,17.4,2,False,Low,No,Password reset service failure,0.77,2026-06-20,2026-06,25,ORD-105311,PAY-205311,REF-305311,13926.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T02912,C11768,2026-06-20 05:58:00,E-commerce,Premium,Delhi NCR,7,18-24,Email,I received the wrong product,Product Quality,Product Quality,Negative,-0.42,High,P1,1,0,19,17,AG102,Resolved,Investigated product quality issue; inventory mismatch identified and corrective action applied.,5.0,False,0.0,10,3.2,2,True,Low,No,Inventory mismatch,0.97,2026-06-20,2026-06,25,ORD-105312,PAY-205312,REF-305312,3367.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T06420,C10953,2026-06-20 06:17:00,Internet,Premium,Mumbai,20,45-54,Social Media,Connection drops every evening,Connectivity,Connectivity,Negative,-0.78,Low,P3,3,0,7,9,AG107,Resolved,Investigated connectivity issue; dns/routing instability identified and corrective action applied.,4.6,False,0.0,47,13.1,0,False,Low,No,DNS/routing instability,0.97,2026-06-20,2026-06,25,ORD-105313,PAY-205313,REF-305313,6097.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T06397,C11148,2026-06-20 07:14:00,Streaming,Standard,Delhi NCR,16,18-24,Email,The video stops playing after a few minutes,Playback,Playback,Negative,-0.63,Medium,P2,8,4,11,12,AG124,Resolved,Investigated playback issue; streaming server overload identified and corrective action applied.,5.0,False,0.0,535,22.3,2,False,Medium,No,Streaming server overload,0.9,2026-06-20,2026-06,25,ORD-105314,PAY-205314,REF-305314,6313.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T02486,C10433,2026-06-20 07:32:00,Internet,Basic,Bengaluru,64,18-24,Chat,I am not getting the advertised internet speed,Speed,Speed,Negative,-0.69,High,P1,9,2,26,41,AG119,Resolved,Investigated speed issue; incorrect bandwidth provisioning identified and corrective action applied.,5.0,False,0.0,23,34.0,1,False,Medium,No,Incorrect bandwidth provisioning,0.8,2026-06-20,2026-06,25,ORD-105315,PAY-205315,REF-305315,8611.0,COMPLETED,FAILED,NOT_REQUESTED,0.0,,
T05763,C10290,2026-06-20 10:32:00,Credit Card,Standard,Ahmedabad,14,18-24,Email,Payment is stuck and has not been completed,Payment,Payment,Negative,-0.52,Low,P3,7,1,5,5,AG122,Resolved,Investigated payment issue; bank api failure identified and corrective action applied.,4.9,True,23457.99,4,0.0,1,False,Low,No,Bank API failure,0.95,2026-06-20,2026-06,25,ORD-105316,PAY-205316,REF-305316,23457.99,COMPLETED,FAILED,COMPLETED,23457.99,,
T01931,C10805,2026-06-20 11:16:00,Credit Card,Enterprise,Lucknow,3,45-54,Chat,I received only a partial refund,Refund,Refund,Negative,-0.59,High,P1,2,1,28,30,AG118,Resolved,Investigated refund issue; refund api delay identified and corrective action applied.,4.1,True,4019.29,20,4.2,1,False,Low,No,Refund API delay,0.85,2026-06-20,2026-06,25,ORD-105317,PAY-205317,REF-305317,4019.29,COMPLETED,FAILED,COMPLETED,4019.29,,
T06285,C10670,2026-06-20 11:16:00,Internet,Enterprise,Ahmedabad,55,55+,Chat,Speed drops significantly during peak hours,Speed,Speed,Neutral,-0.19,Medium,P2,6,4,9,14,AG107,Resolved,Investigated speed issue; peak-hour network congestion identified and corrective action applied.,4.9,False,0.0,8,11.4,0,False,Medium,No,Peak-hour network congestion,0.83,2026-06-20,2026-06,25,ORD-105318,PAY-205318,REF-305318,11510.0,COMPLETED,SUCCESS,NOT_REQUESTED,0.0,,
T04290,C10058,2026-06-20 13:00:00,E-commerce,Standard,Lucknow,63,25-34,Social Media,I received only a partial refund,Refund,Refund,Negative,-0.65,Low,P3,1,0,9,7,AG102,Resolved,Investigated refund issue; refund processing queue backlog identified and corrective action applied.,3.9,True,19508.89,3,3.4,2,False,Low,No,Refund processing queue backlog,0.93,2026-06-20,2026-06,25,ORD-105319,PAY-205319,REF-305319,19508.89,COMPLETED,FAILED,PENDING,19508.89,,
